EmployeeID,FullName,FirstName,LastName,Email,Gender,DateOfBirth,Age,HireDate,TerminationDate,IsActive,YearsAtCompany,DepartmentID,JobRoleID,LocationID,EducationID,ManagerID
576,Emad Elshenawy,Emad,Elshenawy,emad.elshenawy@yahoo.com,Male,1983-12-01,,2019-11-19,,1,,3,1,3,2,19.0
577,Nadia Elzohairy,Nadia,Elzohairy,nadia.elzohairy@hotmail.com,Female,1992-11-28,,2023-11-18,,0,,3,1,1,1,42.0
578,Yasmin Kyrollos,Yasmin,Kyrollos,yasmin.kyrollos@yahoo.com,Female,1988-09-16,,2019-09-21,,1,,3,3,4,2,32.0
579,Khadija Khattab,Khadija,Khattab,khadija.khattab@hotmail.com,Female,1990-09-24,,2025-06-21,2025-07-08,1,,4,1,1,2,41.0
580,Fouad Abdelkareem,Fouad,Abdelkareem,fouad.abdelkareem@icloud.com,Male,1987-07-15,,2021-10-21,,0,,3,2,2,3,15.0
581,Rasha Basily,Rasha,Basily,rasha.basily@hotmail.com,Female,1997-12-12,,2018-04-19,,1,,3,5,3,1,30.0
582,Nermeen Tawfiq,Nermeen,Tawfiq,nermeen.tawfiq@yahoo.com,Female,1994-05-10,,2015-08-22,,1,,4,3,3,2,15.0
583,Menna Elhamy,Menna,Elhamy,menna.elhamy@icloud.com,Female,1984-08-25,,2021-06-16,,1,,3,3,1,2,25.0
584,Hossam Elkhouly,Hossam,Elkhouly,hossam.elkhouly@hotmail.com,Male,1999-01-06,,2019-12-15,,1,,2,2,3,3,11.0
585,Zakaria Wissa,Zakaria,Wissa,zakaria.wissa@hotmail.com,Male,1984-11-22,,2018-12-03,,0,,1,5,1,3,29.0
586,Rahaf Takla,Rahaf,Takla,rahaf.takla@hotmail.com,Female,1990-11-22,,2019-09-10,2024-12-31,1,,3,1,4,3,43.0
587,Nouran Talaat,Nouran,Talaat,nouran.talaat@outlook.com,Female,1980-10-03,,2018-12-27,,1,,5,3,4,2,15.0
588,Heba Selim,Heba,Selim,heba.selim@yahoo.com,Female,1993-10-23,,2017-09-16,,0,,3,4,3,2,1.0
589,Mahmoud Zayan,Mahmoud,Zayan,mahmoud.zayan@gmail.com,Male,1986-05-03,,2019-01-28,,1,,4,5,3,3,48.0
590,Adel Coptic,Adel,Coptic,adel.coptic@yahoo.com,Male,2000-03-02,,2016-12-22,,1,,4,5,4,1,24.0
591,Walid Ashraf,Walid,Ashraf,walid.ashraf@hotmail.com,Male,1987-05-17,,2022-03-09,,0,,5,4,3,1,9.0
592,Asmaa Elkholy,Asmaa,Elkholy,asmaa.elkholy@gmail.com,Female,1992-01-22,,2021-10-08,,1,,5,3,4,1,44.0
593,Layla El-Kerdany,Layla,El-Kerdany,layla.el-kerdany@yahoo.com,Female,1991-05-05,,2017-10-15,,1,,5,4,2,1,38.0
594,Zainab Elkafrawy,Zainab,Elkafrawy,zainab.elkafrawy@yahoo.com,Female,1996-10-15,,2015-05-24,,1,,3,3,2,3,19.0
595,Hussein Metwally,Hussein,Metwally,hussein.metwally@outlook.com,Male,1983-07-24,,2023-10-27,,1,,2,2,3,2,3.0
596,Adel Zogby,Adel,Zogby,adel.zogby@outlook.com,Male,1994-01-21,,2021-02-08,,0,,1,3,3,2,48.0
597,Shaymaa Helmy,Shaymaa,Helmy,shaymaa.helmy@icloud.com,Female,1986-06-11,,2016-06-03,,1,,3,5,2,1,9.0
598,Abdelaziz Elleithy,Abdelaziz,Elleithy,abdelaziz.elleithy@yahoo.com,Male,1985-03-23,,2024-05-23,,1,,5,5,1,1,28.0
599,Nesma Dawoud,Nesma,Dawoud,nesma.dawoud@yahoo.com,Female,1989-09-19,,2016-03-15,,1,,1,1,3,1,10.0
600,Maha Moftah,Maha,Moftah,maha.moftah@yahoo.com,Female,1982-03-01,,2016-10-13,,0,,1,5,1,2,43.0
601,Saeed Rashad,Saeed,Rashad,saeed.rashad@outlook.com,Male,1984-02-05,,2016-08-07,,0,,1,5,4,1,14.0
602,Rizk Abdelnasser,Rizk,Abdelnasser,rizk.abdelnasser@hotmail.com,Male,1997-11-28,,2021-01-26,,1,,1,1,1,3,23.0
603,Abdelkareem Fahmy,Abdelkareem,Fahmy,abdelkareem.fahmy@yahoo.com,Male,1993-10-04,,2019-10-13,,1,,4,1,3,1,21.0
604,Mazen Eldeeb,Mazen,Eldeeb,mazen.eldeeb@yahoo.com,Male,2000-07-24,,2024-11-22,,0,,3,3,3,1,10.0
605,Yasmin Sobhy,Yasmin,Sobhy,yasmin.sobhy@gmail.com,Female,1990-02-26,,2023-03-27,,1,,1,3,3,3,31.0
606,Yasin Zakariya,Yasin,Zakariya,yasin.zakariya@icloud.com,Male,1987-06-17,,2018-09-06,,1,,1,4,1,2,12.0
607,Abdelhamid George,Abdelhamid,George,abdelhamid.george@icloud.com,Male,1990-09-13,,2022-09-06,,0,,5,3,4,3,42.0
608,Zakaria Habib,Zakaria,Habib,zakaria.habib@hotmail.com,Male,1991-07-28,,2025-11-07,,1,,3,3,3,2,10.0
609,Samy Helal,Samy,Helal,samy.helal@icloud.com,Male,1996-03-23,,2019-04-15,,0,,5,2,4,2,27.0
610,Abdelwahab Theodor,Abdelwahab,Theodor,abdelwahab.theodor@gmail.com,Male,1985-08-05,,2023-03-20,,1,,1,2,3,3,44.0
611,Sajida Elmorsi,Sajida,Elmorsi,sajida.elmorsi@outlook.com,Female,1999-07-20,,2016-11-02,,0,,5,4,3,3,13.0
612,Helmy Rizk,Helmy,Rizk,helmy.rizk@hotmail.com,Male,1999-11-28,,2023-01-18,2023-05-07,0,,5,5,3,2,44.0
613,Maysa Boutros,Maysa,Boutros,maysa.boutros@outlook.com,Female,2000-03-22,,2021-03-27,,1,,4,4,2,2,7.0
614,Inas Elmesmary,Inas,Elmesmary,inas.elmesmary@yahoo.com,Female,1987-04-09,,2023-02-23,,0,,4,4,1,3,34.0
615,Sharif Abdelnabi,Sharif,Abdelnabi,sharif.abdelnabi@icloud.com,Male,1985-03-14,,2024-02-21,,0,,2,5,2,1,34.0
616,Hind Elghobashy,Hind,Elghobashy,hind.elghobashy@hotmail.com,Female,1987-05-16,,2019-11-16,,1,,2,3,4,3,32.0
617,Jana Khalil,Jana,Khalil,jana.khalil@hotmail.com,Female,1983-08-23,,2017-10-10,,0,,1,1,1,1,16.0
618,Ragab Abdelaziz,Ragab,Abdelaziz,ragab.abdelaziz@icloud.com,Male,1981-03-01,,2022-06-01,,0,,1,3,3,1,49.0
619,Ahmed Wagih,Ahmed,Wagih,ahmed.wagih@yahoo.com,Male,1982-10-12,,2020-08-20,,1,,4,2,3,1,30.0
620,Zakaria Abu Zeid,Zakaria,Abu Zeid,zakaria.zeid@yahoo.com,Male,1988-02-28,,2017-06-22,,0,,4,3,3,2,22.0
621,Hossam Dawoud,Hossam,Dawoud,hossam.dawoud@hotmail.com,Male,1985-09-27,,2021-07-28,,1,,1,5,3,2,6.0
622,Warda Rizk,Warda,Rizk,warda.rizk@icloud.com,Female,2000-07-02,,2019-12-13,,0,,2,1,2,1,4.0
623,Hind Wassef,Hind,Wassef,hind.wassef@outlook.com,Female,1987-05-27,,2015-02-22,,0,,2,5,1,2,18.0
624,Nader Elzahaby,Nader,Elzahaby,nader.elzahaby@yahoo.com,Male,2000-10-24,,2021-12-23,,1,,4,4,3,2,19.0
625,Riham Labib,Riham,Labib,riham.labib@yahoo.com,Female,1988-03-28,,2021-08-26,,1,,3,2,4,2,33.0
626,Ismail Faragallah,Ismail,Faragallah,ismail.faragallah@hotmail.com,Male,2000-10-04,,2019-02-01,,1,,3,5,3,2,41.0
627,Adel Ibrahim,Adel,Ibrahim,adel.ibrahim@icloud.com,Male,1989-03-11,,2022-09-04,,1,,3,3,1,3,19.0
628,Nagwa Rady,Nagwa,Rady,nagwa.rady@icloud.com,Female,1991-09-15,,2020-04-22,,1,,5,2,3,1,50.0
629,Saif Rizkallah,Saif,Rizkallah,saif.rizkallah@icloud.com,Male,1993-02-27,,2018-03-04,,1,,3,2,1,2,5.0
630,Zakaria Mina,Zakaria,Mina,zakaria.mina@yahoo.com,Male,1989-10-06,,2022-05-01,,0,,4,4,2,2,38.0
631,Faten Elshenawy,Faten,Elshenawy,faten.elshenawy@gmail.com,Female,1992-12-19,,2017-05-13,,1,,3,4,1,2,23.0
632,Wagih Abdelsalam,Wagih,Abdelsalam,wagih.abdelsalam@outlook.com,Male,1994-10-13,,2018-12-04,2020-08-22,1,,1,5,2,2,11.0
633,Sameh Elmasry,Sameh,Elmasry,sameh.elmasry@icloud.com,Male,1996-04-05,,2021-08-01,,1,,4,3,3,3,27.0
634,Abdelnabi Makary,Abdelnabi,Makary,abdelnabi.makary@outlook.com,Male,1988-05-09,,2016-10-06,2020-04-16,1,,1,3,1,2,2.0
635,Zeina Makary,Zeina,Makary,zeina.makary@gmail.com,Female,1980-03-03,,2024-01-12,,1,,5,3,2,1,40.0
636,Hossam Mokhtar,Hossam,Mokhtar,hossam.mokhtar@hotmail.com,Male,1987-10-04,,2017-01-21,,1,,3,1,3,1,40.0
637,Fouad Neseem,Fouad,Neseem,fouad.neseem@gmail.com,Male,1990-09-23,,2016-09-08,,0,,3,2,3,2,45.0
638,Aisha Elmesmary,Aisha,Elmesmary,aisha.elmesmary@gmail.com,Female,1989-09-11,,2022-06-18,,0,,1,3,2,1,8.0
639,Mona Boulos,Mona,Boulos,mona.boulos@gmail.com,Female,1981-10-25,,2021-11-18,,1,,4,2,2,2,14.0
640,Sawsan Hassan,Sawsan,Hassan,sawsan.hassan@yahoo.com,Female,1984-10-23,,2025-12-25,,1,,4,4,4,3,30.0
641,Amira Abdelhamid,Amira,Abdelhamid,amira.abdelhamid@icloud.com,Female,2000-11-26,,2015-02-25,,0,,2,5,4,3,8.0
642,Osama Abdelhamid,Osama,Abdelhamid,osama.abdelhamid@outlook.com,Male,1997-06-10,,2021-09-24,,1,,4,5,2,3,45.0
643,Reem Makary,Reem,Makary,reem.makary@icloud.com,Female,1995-02-12,,2021-11-08,,1,,2,1,3,1,45.0
644,Mazen Wagdy,Mazen,Wagdy,mazen.wagdy@icloud.com,Male,2000-02-11,,2024-03-25,,1,,4,1,2,2,36.0
645,Abdelhamid Elkaramany,Abdelhamid,Elkaramany,abdelhamid.elkaramany@outlook.com,Male,1998-02-16,,2023-11-17,,1,,1,2,1,2,48.0
646,Sherif Hammad,Sherif,Hammad,sherif.hammad@yahoo.com,Male,1987-06-10,,2016-09-09,,1,,2,3,4,3,41.0
647,Hassan Heneidy,Hassan,Heneidy,hassan.heneidy@hotmail.com,Male,1981-10-03,,2019-12-12,,1,,4,3,1,1,22.0
648,Lobna Rady,Lobna,Rady,lobna.rady@hotmail.com,Female,1996-10-05,,2016-01-09,,1,,1,1,4,2,41.0
649,Salam Dawoud,Salam,Dawoud,salam.dawoud@gmail.com,Male,1991-07-10,,2017-09-25,,1,,1,5,4,3,2.0
650,Hoda Malak,Hoda,Malak,hoda.malak@yahoo.com,Female,1994-01-11,,2015-11-17,,1,,3,5,4,2,27.0
651,Shawky Abdelwahab,Shawky,Abdelwahab,shawky.abdelwahab@yahoo.com,Male,1988-07-22,,2019-09-07,,1,,4,3,1,2,10.0
652,Yehia Zarif,Yehia,Zarif,yehia.zarif@hotmail.com,Male,1996-05-04,,2020-07-23,,1,,4,4,3,2,10.0
653,Fathy Elmansy,Fathy,Elmansy,fathy.elmansy@icloud.com,Male,1991-01-25,,2016-01-21,,1,,2,3,2,3,42.0
654,Youssef Dawood,Youssef,Dawood,youssef.dawood@hotmail.com,Male,2000-08-17,,2020-05-03,,1,,5,5,1,3,26.0
655,Tamer Ali,Tamer,Ali,tamer.ali@outlook.com,Male,1995-03-06,,2020-01-11,,1,,1,4,3,3,41.0
656,Nagwa Coptic,Nagwa,Coptic,nagwa.coptic@gmail.com,Female,1982-06-26,,2021-12-05,,1,,2,3,4,2,5.0
657,Hussein Mohamed,Hussein,Mohamed,hussein.mohamed@yahoo.com,Male,1982-02-01,,2018-06-20,,1,,2,2,2,1,9.0
658,Sahar Iskander,Sahar,Iskander,sahar.iskander@gmail.com,Female,1990-03-07,,2023-06-24,,0,,3,4,1,3,11.0
659,Hala Tawfik,Hala,Tawfik,hala.tawfik@yahoo.com,Female,1982-09-18,,2017-07-01,,1,,2,3,3,3,47.0
660,Abdelwahab El-Assal,Abdelwahab,El-Assal,abdelwahab.el-assal@yahoo.com,Male,1997-02-24,,2020-12-16,,1,,3,2,2,1,20.0
661,Sameera Shawky,Sameera,Shawky,sameera.shawky@gmail.com,Female,1999-02-14,,2023-07-18,,1,,3,4,2,2,16.0
662,Randa Ragab,Randa,Ragab,randa.ragab@icloud.com,Female,1987-11-07,,2018-11-01,,1,,4,5,1,3,1.0
663,Amira Zayed,Amira,Zayed,amira.zayed@hotmail.com,Female,1994-04-22,,2023-08-18,2025-06-20,1,,1,4,4,1,26.0
664,Azza El-Assal,Azza,El-Assal,azza.el-assal@icloud.com,Female,1992-05-08,,2017-03-07,,1,,1,4,1,3,12.0
665,Mona Elkhateeb,Mona,Elkhateeb,mona.elkhateeb@hotmail.com,Female,1983-11-21,,2016-01-17,,1,,2,2,1,1,11.0
666,Sahar Elzayat,Sahar,Elzayat,sahar.elzayat@hotmail.com,Female,1995-10-07,,2022-05-01,,0,,4,2,4,1,1.0
667,Farah Elkhateeb,Farah,Elkhateeb,farah.elkhateeb@icloud.com,Female,1986-01-24,,2020-03-01,,1,,3,2,1,3,5.0
668,Maram Elhamy,Maram,Elhamy,maram.elhamy@icloud.com,Female,1998-03-11,,2025-05-10,,0,,4,2,3,1,41.0
669,Shafik Wassef,Shafik,Wassef,shafik.wassef@icloud.com,Male,1991-04-13,,2022-04-27,,0,,3,4,4,1,50.0
670,Mazen Zohny,Mazen,Zohny,mazen.zohny@outlook.com,Male,1991-07-20,,2024-07-05,,1,,1,2,4,2,4.0
671,Yasmeen Hanna,Yasmeen,Hanna,yasmeen.hanna@outlook.com,Female,1990-12-05,,2025-12-26,,1,,1,2,4,3,36.0
672,Nour Hefny,Nour,Hefny,nour.hefny@icloud.com,Female,1991-11-26,,2015-03-10,,0,,2,1,1,3,15.0
673,Nader Mahrous,Nader,Mahrous,nader.mahrous@gmail.com,Male,1994-11-23,,2022-02-13,,1,,4,4,1,2,22.0
674,Ziad Qandil,Ziad,Qandil,ziad.qandil@outlook.com,Male,1994-03-25,,2020-01-20,,1,,4,1,3,1,11.0
675,Buthaina Tadros,Buthaina,Tadros,buthaina.tadros@yahoo.com,Female,1980-02-18,,2022-02-16,,1,,2,4,4,1,35.0
676,Rehab Mahmoud,Rehab,Mahmoud,rehab.mahmoud@hotmail.com,Female,1999-06-07,,2023-12-12,,1,,1,2,3,3,28.0
677,Reem Zarif,Reem,Zarif,reem.zarif@yahoo.com,Female,2000-10-07,,2016-12-10,,1,,4,3,1,3,39.0
678,Ziad Elhamy,Ziad,Elhamy,ziad.elhamy@gmail.com,Male,1990-10-22,,2022-05-12,,1,,2,1,4,2,14.0
679,Nada Mansour,Nada,Mansour,nada.mansour@yahoo.com,Female,1994-06-20,,2020-03-12,,1,,5,1,4,1,5.0
680,Sameh Helmy,Sameh,Helmy,sameh.helmy@gmail.com,Male,1997-10-12,,2018-07-12,,0,,2,4,1,3,6.0
681,Amr Shaker,Amr,Shaker,amr.shaker@icloud.com,Male,2000-02-04,,2018-12-25,,1,,2,2,2,2,15.0
682,Ramy Farag,Ramy,Farag,ramy.farag@outlook.com,Male,1983-02-22,,2021-05-26,,1,,3,2,2,1,26.0
683,Layan Haggag,Layan,Haggag,layan.haggag@icloud.com,Female,1988-11-13,,2016-08-23,,1,,3,1,1,1,30.0
684,Hanan Nakhla,Hanan,Nakhla,hanan.nakhla@icloud.com,Female,1999-11-04,,2022-09-20,,1,,2,3,2,1,24.0
685,Nader Kamal,Nader,Kamal,nader.kamal@icloud.com,Male,1980-09-14,,2025-01-25,,1,,1,3,2,3,13.0
686,Aya Rashad,Aya,Rashad,aya.rashad@yahoo.com,Female,1988-02-22,,2021-07-08,,1,,4,2,1,2,45.0
687,Mariam Wissa,Mariam,Wissa,mariam.wissa@outlook.com,Female,1992-10-13,,2017-07-21,,1,,1,4,2,2,27.0
688,Khadija Rady,Khadija,Rady,khadija.rady@yahoo.com,Female,2000-09-17,,2019-10-14,,1,,3,4,4,2,50.0
689,Tamer Barakat,Tamer,Barakat,tamer.barakat@outlook.com,Male,1983-12-18,,2018-11-16,,1,,3,4,3,2,10.0
690,Sherif Elnaggar,Sherif,Elnaggar,sherif.elnaggar@hotmail.com,Male,1992-12-22,,2024-01-07,,1,,2,2,3,2,45.0
691,Abdelsalam El-Gohary,Abdelsalam,El-Gohary,abdelsalam.el-gohary@hotmail.com,Male,1983-03-18,,2016-04-06,2016-11-06,1,,1,2,3,3,35.0
692,Medhat Faragallah,Medhat,Faragallah,medhat.faragallah@icloud.com,Male,1980-04-01,,2017-08-17,,1,,5,2,3,1,19.0
693,Ismail Elmorshedy,Ismail,Elmorshedy,ismail.elmorshedy@gmail.com,Male,1997-09-16,,2015-04-27,,1,,2,2,1,1,1.0
694,Medhat Elrefaey,Medhat,Elrefaey,medhat.elrefaey@hotmail.com,Male,1998-06-25,,2021-06-07,,1,,2,1,3,2,16.0
695,Shams El-Hadidy,Shams,El-Hadidy,shams.el-hadidy@hotmail.com,Male,1989-12-10,,2016-07-03,,1,,3,1,1,2,22.0
696,Noor Elwakil,Noor,Elwakil,noor.elwakil@outlook.com,Female,1999-03-12,,2021-07-01,,0,,2,3,3,1,8.0
697,Nouran Yacoub,Nouran,Yacoub,nouran.yacoub@hotmail.com,Female,1983-06-24,,2019-11-23,2025-12-16,1,,4,2,2,1,16.0
698,Dunya Mekawy,Dunya,Mekawy,dunya.mekawy@outlook.com,Female,1983-03-16,,2017-11-03,,1,,5,4,4,2,24.0
699,Fouad Ibrahim,Fouad,Ibrahim,fouad.ibrahim@yahoo.com,Male,1994-11-13,,2020-11-19,,1,,1,2,1,1,15.0
700,Mostafa Gad,Mostafa,Gad,mostafa.gad@gmail.com,Male,1985-03-23,,2020-02-16,,0,,5,2,1,3,12.0
701,Hatem Kassem,Hatem,Kassem,hatem.kassem@gmail.com,Male,1996-04-02,,2015-10-08,,0,,2,3,2,3,44.0
702,Hany El-Araby,Hany,El-Araby,hany.el-araby@gmail.com,Male,1998-07-28,,2021-03-03,,0,,2,1,1,1,40.0
703,Sabah Zakaria,Sabah,Zakaria,sabah.zakaria@hotmail.com,Female,1994-04-25,,2017-07-27,,0,,5,3,4,2,18.0
704,Sajida Butros,Sajida,Butros,sajida.butros@gmail.com,Female,1986-02-01,,2015-08-26,,1,,4,2,3,1,8.0
705,Amina Elsonbati,Amina,Elsonbati,amina.elsonbati@hotmail.com,Female,1992-12-13,,2018-01-10,2018-11-14,1,,4,5,1,3,4.0
706,Talaat Kyrillos,Talaat,Kyrillos,talaat.kyrillos@gmail.com,Male,1995-03-02,,2016-06-14,2017-10-04,1,,1,1,2,3,37.0
707,Maher Zaghloul,Maher,Zaghloul,maher.zaghloul@hotmail.com,Male,1997-09-07,,2019-09-17,,1,,1,4,3,2,45.0
708,Abdelsalam Fahmy,Abdelsalam,Fahmy,abdelsalam.fahmy@gmail.com,Male,1995-05-14,,2018-10-19,,1,,4,1,3,2,49.0
709,Rasheed Ali,Rasheed,Ali,rasheed.ali@icloud.com,Male,1997-04-20,,2019-02-03,,1,,1,1,2,1,31.0
710,Malak Elsherbiny,Malak,Elsherbiny,malak.elsherbiny@icloud.com,Female,1981-11-07,,2025-03-24,,1,,1,1,3,2,30.0
711,Ezzat Barakat,Ezzat,Barakat,ezzat.barakat@hotmail.com,Male,2000-05-15,,2016-03-28,,0,,1,5,3,3,13.0
712,Saad Abdelhakim,Saad,Abdelhakim,saad.abdelhakim@gmail.com,Male,1996-02-12,,2017-06-10,2019-02-21,0,,1,2,4,3,24.0
713,Amira Atiya,Amira,Atiya,amira.atiya@icloud.com,Female,1985-05-11,,2016-01-12,,1,,5,1,2,3,35.0
714,Jamila Elsonbati,Jamila,Elsonbati,jamila.elsonbati@yahoo.com,Female,1996-07-24,,2025-05-16,2025-12-22,0,,2,3,3,3,43.0
715,Widad Makary,Widad,Makary,widad.makary@hotmail.com,Female,1993-09-16,,2020-02-11,,1,,2,3,3,3,39.0
716,Nadia Elgammal,Nadia,Elgammal,nadia.elgammal@icloud.com,Female,2000-04-20,,2022-11-28,2024-05-18,1,,5,4,4,2,47.0
717,Salah Nassar,Salah,Nassar,salah.nassar@outlook.com,Male,1996-11-23,,2023-10-01,2025-03-14,1,,3,5,3,1,45.0
718,Salwa Barsoum,Salwa,Barsoum,salwa.barsoum@gmail.com,Female,1986-05-21,,2016-03-03,2022-04-07,0,,3,2,2,2,22.0
719,Abdelmonem Rizkallah,Abdelmonem,Rizkallah,abdelmonem.rizkallah@gmail.com,Male,2000-03-04,,2015-09-28,,1,,4,5,2,3,17.0
720,Sharif Elhennawy,Sharif,Elhennawy,sharif.elhennawy@outlook.com,Male,1994-11-15,,2017-01-10,,0,,1,2,2,2,14.0
721,Qasim El-Masry,Qasim,El-Masry,qasim.el-masry@yahoo.com,Male,1994-12-26,,2019-10-09,2021-05-25,0,,4,2,1,3,7.0
722,Tawfik Abraam,Tawfik,Abraam,tawfik.abraam@yahoo.com,Male,1986-09-02,,2021-06-04,,1,,5,3,4,1,2.0
723,Mazen El-Gammal,Mazen,El-Gammal,mazen.el-gammal@outlook.com,Male,1998-12-15,,2018-03-26,,1,,4,4,3,2,47.0
724,Yasin Zidan,Yasin,Zidan,yasin.zidan@gmail.com,Male,1998-12-12,,2020-02-26,2025-06-18,1,,3,3,3,1,3.0
725,Ayman Dawood,Ayman,Dawood,ayman.dawood@hotmail.com,Male,1982-04-23,,2025-03-23,,0,,5,2,4,2,23.0
726,Aya Gabriel,Aya,Gabriel,aya.gabriel@outlook.com,Female,1981-12-13,,2023-11-07,,1,,5,3,1,3,44.0
727,Abdelwahab Desouki,Abdelwahab,Desouki,abdelwahab.desouki@gmail.com,Male,1997-08-15,,2020-02-19,,1,,3,4,4,3,3.0
728,Raouf Elbesh,Raouf,Elbesh,raouf.elbesh@hotmail.com,Male,1990-02-19,,2023-09-27,,1,,4,4,1,1,21.0
729,Ziad El-Gohary,Ziad,El-Gohary,ziad.el-gohary@gmail.com,Male,1985-07-28,,2024-10-07,,0,,5,5,2,2,15.0
730,Yara Moftah,Yara,Moftah,yara.moftah@outlook.com,Female,1983-10-02,,2016-05-01,,0,,3,3,2,1,49.0
731,Karim Elbanna,Karim,Elbanna,karim.elbanna@outlook.com,Male,1988-10-23,,2018-04-09,,1,,4,5,3,2,24.0
732,Sobhy Nagy,Sobhy,Nagy,sobhy.nagy@outlook.com,Male,2000-06-16,,2018-06-05,,1,,1,5,2,3,32.0
733,Samira Abdelsalam,Samira,Abdelsalam,samira.abdelsalam@outlook.com,Female,1989-12-16,,2016-08-18,,1,,1,1,2,3,34.0
734,Wael El-Assal,Wael,El-Assal,wael.el-assal@icloud.com,Male,1993-09-26,,2015-01-06,,0,,4,4,3,1,29.0
735,Rola Masoud,Rola,Masoud,rola.masoud@outlook.com,Female,1991-09-09,,2016-07-01,,0,,2,5,3,3,37.0
736,Tahani El-Din,Tahani,El-Din,tahani.el-din@yahoo.com,Female,1985-05-23,,2020-12-26,,1,,5,5,1,2,23.0
737,Somaia Abdelhalim,Somaia,Abdelhalim,somaia.abdelhalim@gmail.com,Female,1986-05-09,,2020-04-04,,1,,5,2,1,3,41.0
738,Nivin Elhamy,Nivin,Elhamy,nivin.elhamy@outlook.com,Female,1996-06-22,,2024-05-04,,0,,5,5,2,1,15.0
739,Tawfik Zohny,Tawfik,Zohny,tawfik.zohny@gmail.com,Male,1988-12-18,,2022-04-15,,0,,2,4,3,3,14.0
740,Ahmed El-Kordy,Ahmed,El-Kordy,ahmed.el-kordy@icloud.com,Male,2000-11-01,,2020-02-03,,1,,1,1,1,2,35.0
741,Gamal Faragallah,Gamal,Faragallah,gamal.faragallah@hotmail.com,Male,1982-08-23,,2024-03-12,2024-10-23,1,,5,4,1,2,31.0
742,Amira Hammad,Amira,Hammad,amira.hammad@gmail.com,Female,1988-03-05,,2017-10-01,,0,,2,3,1,3,22.0
743,Saeed Saeed,Saeed,Saeed,saeed.saeed@gmail.com,Male,1985-04-12,,2025-03-03,,1,,4,4,1,1,45.0
744,Moustafa Zayan,Moustafa,Zayan,moustafa.zayan@yahoo.com,Male,1995-01-07,,2018-06-14,,0,,2,1,3,1,31.0
745,Yasin Youssef,Yasin,Youssef,yasin.youssef@icloud.com,Male,1992-07-03,,2016-12-22,,0,,2,4,3,2,21.0
746,Kareem Yacoub,Kareem,Yacoub,kareem.yacoub@outlook.com,Male,1995-02-12,,2020-06-28,,1,,1,1,3,1,5.0
747,Khaled Zarif,Khaled,Zarif,khaled.zarif@gmail.com,Male,1982-09-10,,2018-03-05,,1,,4,4,2,1,22.0
748,Hossam Nakhla,Hossam,Nakhla,hossam.nakhla@icloud.com,Male,1998-01-24,,2015-09-03,,1,,1,1,3,2,42.0
749,Othman Ibrahim,Othman,Ibrahim,othman.ibrahim@hotmail.com,Male,1998-08-20,,2024-04-03,,1,,5,4,2,3,11.0
750,Essam Abdelghani,Essam,Abdelghani,essam.abdelghani@gmail.com,Male,1991-09-02,,2023-04-06,,1,,2,4,1,3,11.0
751,Asmaa Ashraf,Asmaa,Ashraf,asmaa.ashraf@hotmail.com,Female,1993-11-09,,2016-08-25,,1,,4,5,4,1,31.0
752,Yasmin Talaat,Yasmin,Talaat,yasmin.talaat@icloud.com,Female,1990-11-07,,2023-09-27,,1,,2,3,3,3,16.0
753,Salam Wagdy,Salam,Wagdy,salam.wagdy@outlook.com,Male,1989-12-01,,2024-03-20,,1,,3,4,3,3,2.0
754,Wagih Elhennawy,Wagih,Elhennawy,wagih.elhennawy@hotmail.com,Male,1990-10-23,,2023-11-20,,1,,2,5,2,1,32.0
755,Lina Badr,Lina,Badr,lina.badr@yahoo.com,Female,1988-10-18,,2021-07-23,,1,,4,4,2,3,24.0
756,Amr Youssef,Amr,Youssef,amr.youssef@outlook.com,Male,1995-08-07,,2020-08-19,,1,,4,1,1,3,42.0
757,Sajida Abdelkader,Sajida,Abdelkader,sajida.abdelkader@gmail.com,Female,2000-05-25,,2024-11-15,,1,,3,2,1,1,39.0
758,Taher Selim,Taher,Selim,taher.selim@gmail.com,Male,1996-07-19,,2016-10-11,2025-03-14,1,,5,4,1,2,25.0
759,Nadia Hanna,Nadia,Hanna,nadia.hanna@icloud.com,Female,1984-02-18,,2017-05-07,,0,,1,1,3,3,1.0
760,Eman El-Messiry,Eman,El-Messiry,eman.el-messiry@icloud.com,Female,1998-09-05,,2021-02-03,,1,,4,4,3,3,40.0
761,Rasha El-Din,Rasha,El-Din,rasha.el-din@hotmail.com,Female,1983-03-27,,2015-04-03,,1,,3,2,1,2,46.0
762,Hana Fouad,Hana,Fouad,hana.fouad@gmail.com,Female,1989-05-25,,2015-12-10,2019-03-14,1,,1,5,3,3,19.0
763,Farida Abdelkareem,Farida,Abdelkareem,farida.abdelkareem@hotmail.com,Female,1992-04-02,,2015-04-18,,1,,5,3,3,3,41.0
764,Yehia Rizk,Yehia,Rizk,yehia.rizk@outlook.com,Male,1994-04-24,,2023-03-17,,1,,5,1,1,3,6.0
765,Basma Gomaa,Basma,Gomaa,basma.gomaa@yahoo.com,Female,1990-07-14,,2022-03-09,2024-10-15,1,,4,2,3,2,25.0
766,Ali Tamim,Ali,Tamim,ali.tamim@icloud.com,Male,1994-03-15,,2022-06-11,,1,,1,3,3,2,14.0
767,Nabil Mina,Nabil,Mina,nabil.mina@gmail.com,Male,1986-05-21,,2021-08-25,,0,,2,2,4,2,31.0
